,backers_count,blurb,category_id,category_name,category_name_slug,category_position,currency_type,date_created,date_end,date_launched,date_obtained,game_id,game_name,game_name_slug,ks_state,location_id,location_name,money_goal,money_pledged,date_created_epoch,date_launched_epoch,date_end_epoch,year_created,month_created,day_created,hour_created,year_launched,month_launched,day_launched,hour_launched,year_end,month_end,day_end,hour_end,year_obtained,month_obtained,day_obtained
40439,6,Electric vehicle mission-based board game.,34,Tabletop Games,games/tabletop games,6,USD,2018 12 07 21:38:02,2019 04 01 08:10:36,2019 03 02 08:10:36,2019-03-14,1160222671,Charged Canada,charged-canada,live,4118.0,Toronto,10000,224.29,1544236682,1551532236,1554120636,2018,12,7,21,2019,3,2,8,2019,4,1,8,2019,03,14
40454,441,"Smart draft and tile laying boardgame for 2-6 players, with three game modes (individual, team or 2 players). Fun, tactic, interaction!",34,Tabletop Games,games/tabletop games,6,USD,2018 03 15 11:59:46,2018 05 16 17:30:00,2018 04 24 12:12:57,2019-03-14,1980400237,"BIG MONSTER, an innovative game with colorful monsters!",big-monster-an-innovative-game-with-colorful-monst,successful,608105.0,Lille,10000,23585.5,1521129586,1524586377,1526506200,2018,3,15,11,2018,4,24,12,2018,5,16,17,2019,03,14
40455,51,Old Salt Fantasy Pirate Navy Orcs and Goblins. 28mm Fantasy Orc miniatures cast in resin.,34,Tabletop Games,games/tabletop games,6,USD,2018 03 10 11:44:33,2018 04 29 14:00:00,2018 04 21 03:44:03,2019-03-14,1157098360,Old Salt 28mm Fantasy Pirate Navy Orcs And Goblins.,old-salt-28mm-fantasy-pirate-navy-orcs-and-goblins,successful,37140.0,Tewkesbury,250,1348.0,1520700273,1524296643,1525024800,2018,3,10,11,2018,4,21,3,2018,4,29,14,2019,03,14
40459,63,Reprinting the Roslof Keep super campaign DM Screen,34,Tabletop Games,games/tabletop games,6,USD,2018 05 10 11:22:33,2018 05 15 12:19:59,2018 05 10 12:19:59,2019-03-14,538445409,Roslof Keep DM Screen Reprint campaign,roslof-keep-dm-screen-reprint-campaign,successful,2488126.0,San Marcos,1000,1868.0,1525965753,1525969199,1526401199,2018,5,10,11,2018,5,10,12,2018,5,15,12,2019,03,14
40460,1378,A cooperative board game where 1-4 players take on the roles of heroic cops inspired by classic action movies.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 09 02:19:10,2018 05 29 18:00:00,2018 05 01 13:06:59,2019-03-14,2057384438,Brook City,brook-city,successful,2357536.0,Austin,60000,170313.0,1523254750,1525194419,1527631200,2018,4,9,2,2018,5,1,13,2018,5,29,18,2019,03,14
40462,128,"As you battle and explore this shattered kingdom, you discover your true identity that was lost when the dark realm arose.",34,Tabletop Games,games/tabletop games,6,USD,2018 02 26 20:22:54,2018 07 13 17:11:56,2018 05 16 17:11:56,2019-03-14,1691171382,Misty Ruins - Tile Placement Game - Discover Your Identity,misty-ruins-tile-placement-game-discover-your-iden,successful,2426440.0,Idaho Falls,35,6189.0,1519694574,1526505116,1531516316,2018,2,26,20,2018,5,16,17,2018,7,13,17,2019,03,14
40464,343,"Hirelings of Asura is a project to release a four 70mm miniature collection based on epic fantasy for painters, collectors even gamers",34,Tabletop Games,games/tabletop games,6,USD,2018 04 04 05:11:44,2018 05 06 14:53:26,2018 04 26 14:53:26,2019-03-14,27112547,Hirelings of Asura,hirelings-of-asura,successful,29370606.0,España,10000,51564.0,1522833104,1524768806,1525632806,2018,4,4,5,2018,4,26,14,2018,5,6,14,2019,03,14
40472,2267,Live the adventures of an Orc band that departs on a quest in the OrcQuest Universe. A collaborative game from 1 to 6 players.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 27 02:06:08,2018 06 07 17:00:00,2018 05 15 14:20:34,2019-03-14,453357732,OrcQuest WarPath - The Boardgame,orcquest-warpath-the-boardgame,successful,615702.0,Paris,40000,330755.0,1524809168,1526408434,1528405200,2018,4,27,2,2018,5,15,14,2018,6,7,17,2019,03,14
40480,1461,"Unwind while enjoying this beautiful and thoughtful game of collecting seeds, using garden tools, and growing herb and flower sprouts.",34,Tabletop Games,games/tabletop games,6,USD,2018 03 04 13:57:53,2018 06 19 00:00:00,2018 05 22 08:42:37,2019-03-14,1004273242,Herbaceous Sprouts: A Flavorful Dice Game,herbaceous-sprouts-a-flavorful-dice-game,successful,2455920.0,Mountain View,20000,80032.0,1520189873,1526992957,1529380800,2018,3,4,13,2018,5,22,8,2018,6,19,0,2019,03,14
40498,390,An abstract strategy game where your game pieces evolve as you play.,34,Tabletop Games,games/tabletop games,6,USD,2018 12 03 17:27:49,2019 03 29 22:00:00,2019 03 05 11:43:33,2019-03-14,802421554,Thrive,thrive-1,live,2452078.0,Minneapolis,8000,13637.0,1543876069,1551804213,1553911200,2018,12,3,17,2019,3,5,11,2019,3,29,22,2019,03,14
40528,405,"Recreate World War Two in 20 minutes! The perfect wargame for non-wargamers, by renowned designer Paolo Mori.",34,Tabletop Games,games/tabletop games,6,USD,2018 10 12 05:18:53,2019 03 21 08:03:51,2019 03 05 08:03:51,2019-03-14,2125618630,Paolo Mori's Blitzkrieg! board game,paolo-moris-blitzkrieg-board-game,live,12696151.0,Brighton and Hove City,3000,8076.0,1539335933,1551791031,1553169831,2018,10,12,5,2019,3,5,8,2019,3,21,8,2019,03,14
40530,476,A roleplaying game about badass werewolves and their emotional relationships,34,Tabletop Games,games/tabletop games,6,USD,2019 01 12 09:45:05,2019 03 21 03:01:35,2019 02 19 03:01:35,2019-03-14,1159838412,Bite Me! - a game of werewolf pack dynamics,bite-me-a-game-of-werewolf-pack-dynamics,live,34503.0,Sheffield,8000,9972.0,1547304305,1550563295,1553151695,2019,1,12,9,2019,2,19,3,2019,3,21,3,2019,03,14
40534,68,A super fun fast-paced card game for the whole family!,34,Tabletop Games,games/tabletop games,6,USD,2018 10 24 13:32:05,2019 03 22 03:46:02,2019 02 20 03:46:02,2019-03-14,1436622697,60 Second Chef,60-second-chef,live,2442047.0,Los Angeles,12000,2983.0,1540402325,1550652362,1553240762,2018,10,24,13,2019,2,20,3,2019,3,22,3,2019,03,14
40538,23,"A gritty, low fantasy, tactical, team-based table-top RPG set on an alien world where you get to be the monster!",34,Tabletop Games,games/tabletop games,6,USD,2018 11 14 19:26:57,2019 03 21 14:46:34,2019 02 19 14:46:34,2019-03-14,1300394289,InterStellar Mercenary - The Role Playing Game,interstellar-mercenary-the-role-playing-game,live,1100661.0,Brisbane,5000,1522.32,1542241617,1550605594,1553193994,2018,11,14,19,2019,2,19,14,2019,3,21,14,2019,03,14
40539,44,"Cargo Express - A ""pick up and deliver"" train game with an ever-changing game board",34,Tabletop Games,games/tabletop games,6,USD,2018 11 07 11:32:01,2019 03 25 11:01:16,2019 02 23 11:01:16,2019-03-14,1395664570,Cargo Express,cargo-express,live,2418244.0,Hartford,3500,3232.0,1541608321,1550937676,1553526076,2018,11,7,11,2019,2,23,11,2019,3,25,11,2019,03,14
40545,14,"A Tabletop Role Playing Game that uses Cards, Dice, Puzzles and the player's imagination to bring the gaming world of Serant alive.",34,Tabletop Games,games/tabletop games,6,USD,2019 02 02 06:09:37,2019 04 06 09:57:20,2019 03 07 08:57:20,2019-03-14,77263335,NEMESYN® RPG,nemesyn-rpg,live,2486982.0,St. Louis,16000,827.0,1549105777,1551967040,1554559040,2019,2,2,6,2019,3,7,8,2019,4,6,9,2019,03,14
40548,23,"28mm Metal Miniatures, perfect for Pulp and Horror Role Playing Games. Sculpted by the very talented Andrew May.",34,Tabletop Games,games/tabletop games,6,USD,2019 03 09 09:52:12,2019 04 11 06:02:43,2019 03 12 06:02:43,2019-03-14,674740299,Popplewood Miniatures Investigators,a-group-of-fearless-investigators-and-dastardly-vi,live,20928.0,Gateshead,1000,587.0,1552143132,1552384963,1554976963,2019,3,9,9,2019,3,12,6,2019,4,11,6,2019,03,14
40549,78,Let this devilish little bunny amuse you and bring an edge to your game,34,Tabletop Games,games/tabletop games,6,USD,2019 02 17 06:01:31,2019 03 20 18:55:47,2019 03 06 18:55:47,2019-03-14,2018530044,HARE Dice - The Devil Easter Bunny,hare-dice-the-devil-easter-bunny,live,1100661.0,Brisbane,4660,2393.32,1550401291,1551916547,1553122547,2019,2,17,6,2019,3,6,18,2019,3,20,18,2019,03,14
40558,14,Ukodor is a Twitch channel that uses Dungeons & Dragons to tell compelling stories.,34,Tabletop Games,games/tabletop games,6,USD,2014 04 24 22:11:46,2019 04 05 20:53:29,2019 03 06 20:53:29,2019-03-14,893053014,Ukodor Studio Project,ukodor-studio-project,live,2487956.0,San Francisco,1000,567.0,1398391906,1551923609,1554512009,2014,4,24,22,2019,3,6,20,2019,4,5,20,2019,03,14
40563,5657,"Build fortifications, commission monks and defend the city in this unique worker drafting, action selection game for 1-4 players.",34,Tabletop Games,games/tabletop games,6,USD,2019 01 30 17:36:03,2019 03 21 23:00:00,2019 03 06 03:59:59,2019-03-14,1838312590,Paladins of the West Kingdom,paladins-of-the-west-kingdom,live,2351097.0,Waikanae,23000,617822.83,1548887763,1551862799,1553223600,2019,1,30,17,2019,3,6,3,2019,3,21,23,2019,03,14
40564,89,"A fellowship devoted to tabletop games, which includes a gaming & events space, café, streaming studio, and original content creation.",34,Tabletop Games,games/tabletop games,6,USD,2018 04 19 21:43:15,2018 05 28 20:00:00,2018 04 23 15:46:57,2019-03-14,399170960,The Adventure Game Society & Tabletop Game Cafe,the-adventure-game-society-and-tabletop-game-cafe,successful,2389611.0,Davie,5000,16566.03,1524188595,1524512817,1527552000,2018,4,19,21,2018,4,23,15,2018,5,28,20,2019,03,14
40565,31,Help us fund the molding and casting of another 10mm German unit sculpted by the talented Bob Naismith.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 26 12:48:32,2018 05 13 23:59:00,2018 05 03 02:42:23,2019-03-14,1661661851,10mm German Falkonet (Cannons),10mm-german-falkonet-cannons,successful,2523945.0,Worcester,850,1307.6,1524761312,1525329743,1526270340,2018,4,26,12,2018,5,3,2,2018,5,13,23,2019,03,14
40566,101,"Game Master's Fantasy  Art-Kits, Artworks for your maps and campaigns",34,Tabletop Games,games/tabletop games,6,USD,2018 05 20 19:26:03,2018 06 08 20:07:33,2018 05 20 20:07:33,2019-03-14,1442509953,RPG Art pack presets for GM'S and Artist Mappers,rpg-art-pack-presets-for-gms-and-artist-mappers,successful,4389.0,St.-Eustache,625,2627.29,1526858763,1526861253,1528502853,2018,5,20,19,2018,5,20,20,2018,6,8,20,2019,03,14
40567,19,"Help launch the fourth book Fasa Game's Demonworld Miniatures Army series, the Elves.",34,Tabletop Games,games/tabletop games,6,USD,2018 04 05 18:18:32,2018 06 24 13:06:38,2018 05 25 13:06:38,2019-03-14,476017597,Demonworld Miniatures Elf Army Book,demonworld-miniatures-elf-army-book,successful,55992367.0,Corbett,1000,1051.0,1522966712,1527267998,1529859998,2018,4,5,18,2018,5,25,13,2018,6,24,13,2019,03,14
40568,357,"2-4 player game of shrewd tactics, endurance and wit. You awake adrift at sea, reach your lighthouse in time or become food for sharks.",34,Tabletop Games,games/tabletop games,6,USD,2018 03 22 08:13:15,2018 06 11 02:59:00,2018 05 09 10:56:33,2019-03-14,1657061606,AZIMUTH: Ride The Winds,azimuth-ride-the-winds,successful,1968018.0,Tel Aviv-Yafo,10000,12287.4,1521720795,1525877793,1528700340,2018,3,22,8,2018,5,9,10,2018,6,11,2,2019,03,14
40569,485,ONE PAGE RPG FOR ORC STABBERS TO TELL LEGENDS OF STABBIN',34,Tabletop Games,games/tabletop games,6,USD,2018 04 10 15:39:50,2018 05 31 10:20:15,2018 05 01 10:20:15,2019-03-14,2074042731,ORC STABR,orc-stabr,successful,2383078.0,College Park,20,3511.69,1523389190,1525184415,1527776415,2018,4,10,15,2018,5,1,10,2018,5,31,10,2019,03,14
40573,501,Best Friends Forever is a roleplaying game for 2-6 players of all ages by mother & son design duo: Ross Cowman and Terri Cohlene.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 23 22:53:14,2018 06 01 17:18:00,2018 05 01 09:04:26,2019-03-14,1284935442,"BFF! – The rpg of girlhood, friendship, and adventure!",bff-the-rpg-of-girlhood-friendship-and-adventure,successful,2465478.0,Olympia,20000,25212.87,1524538394,1525179866,1527887880,2018,4,23,22,2018,5,1,9,2018,6,1,17,2019,03,14
40575,3658,A strategic survival board game in the mutant world of Posthuman,34,Tabletop Games,games/tabletop games,6,USD,2018 05 01 15:30:58,2018 06 15 03:00:00,2018 05 15 12:34:54,2019-03-14,1849408425,Posthuman Saga,posthuman-saga,successful,2445915.0,Marlborough,30000,304931.29,1525203058,1526402094,1529046000,2018,5,1,15,2018,5,15,12,2018,6,15,3,2019,03,14
40578,1705,Queer strife amid the collapse. Jewish fantasy of the shtetl. Two beginner-friendly roleplaying games of belonging outside belonging.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 23 23:38:17,2018 06 17 23:00:00,2018 05 15 13:27:59,2019-03-14,2071397224,Dream Askew // Dream Apart,dream-askew-dream-apart,successful,9807.0,Vancouver,15000,62355.29,1524541097,1526405279,1529290800,2018,4,23,23,2018,5,15,13,2018,6,17,23,2019,03,14
40579,410,"Featuring more than 60 high quality, unique illustrations of units, real-life heroes, and kings for just $1. Best value PnP ever!",34,Tabletop Games,games/tabletop games,6,USD,2018 04 07 06:38:58,2018 05 05 08:57:55,2018 04 24 08:57:55,2019-03-14,1640265782,Runes of Mayhem - The Tactical Viking Game: Print and Play,runes-of-mayhem-the-tactical-viking-game-print-and,successful,2489025.0,Sarasota,200,2264.0,1523097538,1524574675,1525525075,2018,4,7,6,2018,4,24,8,2018,5,5,8,2019,03,14
40586,73,Join us in creating the Black Sun universe in 28mm metal figures and a rulebook!,34,Tabletop Games,games/tabletop games,6,USD,2018 10 01 12:22:05,2019 04 08 12:00:15,2019 03 09 12:00:15,2019-03-14,1004209135,Black Sun 28mm Miniatures and Rulebook,black-sun-28mm-miniatures-and-rulebook,live,9861.0,Kelowna,30000,11773.29,1538410925,1552150815,1554739215,2018,10,1,12,2019,3,9,12,2019,4,8,12,2019,03,14
40588,745,Due to high demand - a reissue of the classic 2010 game Key Market from R&D Games.,34,Tabletop Games,games/tabletop games,6,USD,2019 03 08 12:17:25,2019 04 03 00:00:00,2019 03 11 12:41:32,2019-03-14,1993986523,Key Market II,key-market-ii,live,36424.0,Stratford-upon-Avon,10000,42704.0,1552065445,1552322492,1554264000,2019,3,8,12,2019,3,11,12,2019,4,3,0,2019,03,14
40596,40,A 4-8 player social deduction card game that explodes into a wild west chase & shootout! 2-player quick version included.,34,Tabletop Games,games/tabletop games,6,USD,2019 03 06 16:34:55,2019 04 10 08:38:35,2019 03 11 08:38:35,2019-03-14,951891076,Get Billy the Kid!,get-billy-the-kid-0,live,29374342.0,Cape Breton,3000,1987.29,1551908095,1552307915,1554899915,2019,3,6,16,2019,3,11,8,2019,4,10,8,2019,03,14
40625,103,Creating casts of Ana Polanscak's fantasy 28mm sculpts,34,Tabletop Games,games/tabletop games,6,USD,2019 03 07 10:43:05,2019 04 11 13:23:50,2019 03 12 13:23:50,2019-03-14,713079318,Tabletop Fantasy Miniatures by Ana Polanscak,tabletop-fantasy-miniatures-by-ana-polanscak,live,8775.0,Calgary,800,4500.29,1551973385,1552411430,1555003430,2019,3,7,10,2019,3,12,13,2019,4,11,13,2019,03,14
40640,33,"A family friendly, fast-paced card game about humanoid rabbits at war for carrots in a dystopian future! For 2-4 players. Ages 8+.",34,Tabletop Games,games/tabletop games,6,USD,2019 01 14 01:56:49,2019 04 17 04:00:16,2019 02 16 03:00:16,2019-03-14,1541263257,Warabbits - Join the Furry Fury!,warabbits-join-the-furry-fury,live,2487384.0,Salem,10000,1206.0,1547449009,1550304016,1555488016,2019,1,14,1,2019,2,16,3,2019,4,17,4,2019,03,14
40642,1782,"A completely re-envisioned, artistically-rejuvenated deluxe edition of the 
classic railroad game!",34,Tabletop Games,games/tabletop games,6,USD,2019 02 03 18:44:19,2019 03 22 18:00:00,2019 03 07 10:16:50,2019-03-14,1433497233,Age of Steam: Deluxe Edition,age-of-steam-deluxe-edition,live,2471390.0,Phoenix,30000,144692.0,1549237459,1551971810,1553292000,2019,2,3,18,2019,3,7,10,2019,3,22,18,2019,03,14
40659,255,An RPG about neurotic aunties who save the world—and look good doing it. Inspired by my glamorous 87 year-old grandma. #ZineQuest!,34,Tabletop Games,games/tabletop games,6,USD,2019 01 26 17:36:01,2019 03 15 15:20:42,2019 02 22 15:20:42,2019-03-14,839002059,OBACHAN PANIC! RPG Zine,obachan-panic-rpg-zine,live,2487956.0,San Francisco,500,4907.0,1548542161,1550866842,1552677642,2019,1,26,17,2019,2,22,15,2019,3,15,15,2019,03,14
40674,657,Two sizes of lay flat books with wipe clean battle mat pages for tabletop RPG with either a fantasy or sci-fi theme,34,Tabletop Games,games/tabletop games,6,USD,2018 04 17 13:11:14,2018 05 15 17:03:20,2018 04 24 17:03:20,2019-03-14,950898795,Battle Mat Books for Fantasy and Sci-Fi Tabletop RPG Games,battle-mat-books-for-fantasy-and-sci-fi-tabletop-r,successful,12696151.0,Brighton and Hove City,5000,29411.0,1523985074,1524603800,1526418200,2018,4,17,13,2018,4,24,17,2018,5,15,17,2019,03,14
40676,28,For those of you who are new to my location modules for 5E and Pathfinder: A way to catch up on the series so far.,34,Tabletop Games,games/tabletop games,6,USD,2018 05 09 03:20:52,2018 06 04 00:00:00,2018 05 09 19:18:15,2019-03-14,1649425628,A Series of Location Modules for 5E and Pathfinder,a-series-of-location-modules-for-5e-and-pathfinder,successful,2411141.0,Glendora,20,767.0,1525850452,1525907895,1528084800,2018,5,9,3,2018,5,9,19,2018,6,4,0,2019,03,14
40677,92,This project brings Larry Elmore's Sovereign Stone to the Savage Worlds game system.,34,Tabletop Games,games/tabletop games,6,USD,2018 02 11 06:34:34,2018 06 01 17:17:57,2018 05 02 17:17:57,2019-03-14,429370921,Savage Worlds Sovereign Stone,savage-worlds-sovereign-stone,successful,12602146.0,Northamptonshire,500,3527.0,1518348874,1525295877,1527887877,2018,2,11,6,2018,5,2,17,2018,6,1,17,2019,03,14
40678,40,The Ratmen Temple is a fantasy paper model with miniatures created for tabletop role-playing games like Pathfinder and 5th Edition.,34,Tabletop Games,games/tabletop games,6,USD,2018 05 17 16:41:26,2018 06 13 11:19:18,2018 05 24 11:19:18,2019-03-14,987822620,Ratmen Temple | Fantasy Paper Model for Tabletop RPG,ratmen-temple-fantasy-paper-model-for-tabletop-rpg,successful,3534.0,Montreal,250,535.29,1526589686,1527175158,1528903158,2018,5,17,16,2018,5,24,11,2018,6,13,11,2019,03,14
40680,428,Hand-finished prop scrolls suitable for framing or use in tabletop RPGs and LARPs.,34,Tabletop Games,games/tabletop games,6,USD,2018 04 30 12:11:03,2018 05 31 12:00:05,2018 05 01 12:00:05,2019-03-14,1396338545,Arcane Scrollworks 2: Second Level Spell Scrolls,arcane-scrollworks-2-second-level-spell-scrolls,successful,2357286.0,Auburn,10000,38564.0,1525104663,1525190405,1527782405,2018,4,30,12,2018,5,1,12,2018,5,31,12,2019,03,14
40686,217,"Three strategic, 18 card games for game night at home or on the go. Micro-deck building, hidden information, and ship commanding fun!",34,Tabletop Games,games/tabletop games,6,USD,2016 03 20 20:38:10,2018 05 24 12:05:54,2018 04 24 12:05:54,2019-03-14,1952296803,"Kingdom 18, Itty Bitty Dungeon Delve, and Shields Up!",kingdom-18-itty-bitty-dungeon-delve-and-shields-up,successful,2495731.0,Somerville,3500,4603.0,1458520690,1524585954,1527177954,2016,3,20,20,2018,4,24,12,2018,5,24,12,2019,03,14
40687,158,"The Overworld and Beyond, planar adventures for the 13th Age Roleplaying Game by the legendary Ash Law.",34,Tabletop Games,games/tabletop games,6,USD,2018 03 22 21:29:10,2018 06 01 01:00:00,2018 05 01 11:34:10,2019-03-14,1509884441,The Overworld and Beyond (13th Age RPG Planar Adventures),the-overworld-and-beyond-13th-age-rpg-planar-adven,successful,2362495.0,Bend,2000,4090.0,1521768550,1525188850,1527829200,2018,3,22,21,2018,5,1,11,2018,6,1,1,2019,03,14
40691,318,"Grab loot, use special goblin powers, and take out your enemies with a hail of (rubber band) fire.",34,Tabletop Games,games/tabletop games,6,USD,2018 04 02 15:36:35,2018 06 06 00:00:28,2018 05 07 00:00:28,2019-03-14,610315390,Loot N Shoot Reloaded,loot-n-shoot-reloaded,successful,2389611.0,Davie,15000,18707.0,1522697795,1525665628,1528257628,2018,4,2,15,2018,5,7,0,2018,6,6,0,2019,03,14
40693,43,Move by jumping over pieces and capturing the first jumped piece. Your score is the sum of the face value of your captured pieces.,34,Tabletop Games,games/tabletop games,6,USD,2018 03 27 03:37:21,2018 06 06 20:06:02,2018 05 23 20:06:02,2019-03-14,1495304679,Skip55 the arithmetic board game,skip55-the-arithmetic-board-game,successful,1118370.0,Tokyo,100000,154669.0,1522136241,1527120362,1528329962,2018,3,27,3,2018,5,23,20,2018,6,6,20,2019,03,14
40694,152,A board game promoting environmental protection with interesting rules and fantastic graphics showing Hong Kong creatures.,34,Tabletop Games,games/tabletop games,6,USD,2018 03 20 07:32:04,2018 05 21 07:04:09,2018 04 23 07:04:09,2019-03-14,1586783325,Law of the Forest - HK Ecological Board Game 《森林的法則》- 香港生態桌遊,law-of-the-forest-hk-ecological-board-game,successful,2165352.0,Hong Kong,20000,59345.0,1521545524,1524481449,1526900649,2018,3,20,7,2018,4,23,7,2018,5,21,7,2019,03,14
40695,1158,An 18xx card game,34,Tabletop Games,games/tabletop games,6,USD,2018 05 08 16:02:45,2018 06 26 14:23:02,2018 05 27 14:23:02,2019-03-14,136970296,18Lilliput,18lilliput,successful,551801.0,Vienna,12000,43998.0,1525809765,1527445382,1530037382,2018,5,8,16,2018,5,27,14,2018,6,26,14,2019,03,14
40698,59,A strategy game simple enough for kids and enjoyed by all. Become the most dreaded pirate by sailing the seas and building reputation.,34,Tabletop Games,games/tabletop games,6,USD,2014 11 12 12:18:12,2019 04 04 14:31:41,2019 03 05 14:31:41,2019-03-14,1227040978,Cutthroat Captains - Family Strategy Board Game,cutthroat-captains-family-strategy-board-game,live,2361064.0,Beaverton,4000,3704.0,1415812692,1551814301,1554402701,2014,11,12,12,2019,3,5,14,2019,4,4,14,2019,03,14
40716,68,"The synthesis of roleplaying and card games, into an innovative game system about survival. 
And you can carry it in your pocket!",34,Tabletop Games,games/tabletop games,6,USD,2019 01 14 11:24:29,2019 04 03 06:00:00,2019 02 26 16:25:28,2019-03-14,1036532930,RUST : THE AFTERWORLD - The Roleplaying Card Game,rust-the-afterworld-the-roleplaying-card-game,live,717055.0,Latina,16900,7397.0,1547483069,1551216328,1554285600,2019,1,14,11,2019,2,26,16,2019,4,3,6,2019,03,14
40725,113,Compete for the most ore by mining a nearby asteroid - but DO NOT get caught in the dark.,34,Tabletop Games,games/tabletop games,6,USD,2019 03 04 19:53:09,2019 04 11 12:58:32,2019 03 12 12:58:32,2019-03-14,133616562,Dark Side of the Mine,dark-side-of-the-mine-0,live,2437416.0,Layton,10000,2749.0,1551747189,1552409912,1555001912,2019,3,4,19,2019,3,12,12,2019,4,11,12,2019,03,14
40727,19,28mm Desert Buildings,34,Tabletop Games,games/tabletop games,6,USD,2019 02 13 16:33:53,2019 03 23 13:01:28,2019 02 21 13:01:28,2019-03-14,636283732,28mm Desert Tabletop Buildings,28mm-desert-tabletop-buildings,live,657169.0,Hanover,500,1919.0,1550093633,1550772088,1553360488,2019,2,13,16,2019,2,21,13,2019,3,23,13,2019,03,14
40751,59,STL Files for 3d printers for tabletop games.,34,Tabletop Games,games/tabletop games,6,USD,2019 03 02 10:56:24,2019 04 02 11:03:23,2019 03 03 11:03:23,2019-03-14,16465892,Towers,towers-0,live,721943.0,Rome,100,3122.0,1551542184,1551629003,1554217403,2019,3,2,10,2019,3,3,11,2019,4,2,11,2019,03,14
40753,33,"Merchandise.  T-shirts, mugs and stickers.",34,Tabletop Games,games/tabletop games,6,USD,2019 02 24 16:39:22,2019 04 01 15:00:00,2019 03 04 16:08:35,2019-03-14,1038316883,Quests and Chaos Merchandise Launch,quests-and-chaos-merchandise-launch,live,2407405.0,Fremont,1500,1681.0,1551044362,1551733715,1554145200,2019,2,24,16,2019,3,4,16,2019,4,1,15,2019,03,14
40763,25,La Guida del Gamemaster per il Miglior GdR supereroistico del mondo & Materiale esclusivo per i Backer!,34,Tabletop Games,games/tabletop games,6,USD,2019 02 18 10:46:34,2019 04 07 22:25:55,2019 03 08 22:25:55,2019-03-14,543175387,Mutants & Masterminds - Guida del Gamemaster,mutants-and-masterminds-guida-del-gamemaster,live,718431.0,Modena,3500,3544.0,1550504794,1552101955,1554690355,2019,2,18,10,2019,3,8,22,2019,4,7,22,2019,03,14
40764,173,An offensive game for adults at parties.,34,Tabletop Games,games/tabletop games,6,USD,2019 02 08 16:31:37,2019 04 10 10:58:01,2019 03 11 10:58:01,2019-03-14,1805137605,Offensive Adult Party Game || by The Dragon's Tomb,offensive-adult-party-game-by-the-dragons-tomb,live,12589335.0,Brooklyn,4500,3691.0,1549661497,1552316281,1554908281,2019,2,8,16,2019,3,11,10,2019,4,10,10,2019,03,14
40773,14,"A card game of chance, skill and strategy, about a depressed unicorn, wannabe unicorns, anti-depressants and Sudden Death.",34,Tabletop Games,games/tabletop games,6,USD,2019 01 14 16:06:35,2019 04 11 20:24:25,2019 03 07 19:24:25,2019-03-14,180669162,Unicorn Tears: Can you survive?,unicorn-tears-the-greatest-game-the-world-has-ever,live,2471390.0,Phoenix,10000,480.0,1547499995,1552004665,1555028665,2019,1,14,16,2019,3,7,19,2019,4,11,20,2019,03,14
40780,29,Kickstarter exclusive project of a fantasy dwarf model (75mm scale).  A great opportunity for painters and collectors.,34,Tabletop Games,games/tabletop games,6,USD,2018 11 23 08:46:08,2019 03 23 13:00:15,2019 03 13 13:00:15,2019-03-14,768674839,MIRROR DELTOR,mirror-deltor,live,766273.0,Madrid,500,1417.0,1542980768,1552496415,1553360415,2018,11,23,8,2019,3,13,13,2019,3,23,13,2019,03,14
40788,46,A card game where street knowledge is king and vicious gameplay is the norm.,34,Tabletop Games,games/tabletop games,6,USD,2018 11 16 05:25:32,2019 03 29 18:59:00,2019 02 26 09:00:02,2019-03-14,1503314178,Rebelz GangWar - axis of crime united in one card game!,rebelz-gang-war-the-most-brutal-card-game-on-the-s,live,733075.0,Rotterdam,7000,1553.0,1542363932,1551189602,1553900340,2018,11,16,5,2019,2,26,9,2019,3,29,18,2019,03,14
40790,16,Fate Folio provide GM’s with a great resource for Adversaries and some Extras to add to their FATE Games.,34,Tabletop Games,games/tabletop games,6,USD,2019 03 01 01:28:42,2019 03 31 13:19:16,2019 03 04 13:19:16,2019-03-14,1246477049,FATE Folio - A Book Of Adversaries for FATE RPG,fate-folio-a-book-of-adversaries-for-fate-rpg,live,2391569.0,Destin,500,136.0,1551421722,1551723556,1554052756,2019,3,1,1,2019,3,4,13,2019,3,31,13,2019,03,14
40793,93,"The goal: To enable the creation of gorgeous ""hex crawl"" or West March style maps by bringing hex-tile content to MapForge.",34,Tabletop Games,games/tabletop games,6,USD,2019 01 08 20:11:25,2019 03 25 16:00:00,2019 02 26 10:04:03,2019-03-14,12846160,Hex Tile content Add-Ons for MapForge map-making software,hex-tile-content-add-ons-for-mapforge-map-making-s,live,2512636.0,Virginia Beach,2200,2779.8,1546996285,1551193443,1553544000,2019,1,8,20,2019,2,26,10,2019,3,25,16,2019,03,14
40797,218,A political battle for voters to become the next President of the United States. 3 to 6 players. Playtime: 30 minutes. Ages 8 & up.,34,Tabletop Games,games/tabletop games,6,USD,2018 11 11 20:33:04,2019 03 20 11:59:47,2019 02 18 11:59:47,2019-03-14,341587525,Campaign for President,campaign-for-president,live,2467861.0,Palo Alto,5280,9006.0,1541986384,1550509187,1553097587,2018,11,11,20,2019,2,18,11,2019,3,20,11,2019,03,14
