,ks_state,game_name,blurb,game_id,money_pledged,backers_count,location_id,money_goal,month_created,day_created,hour_created,month_launched,day_launched,hour_launched,month_end,day_end,hour_end,month_obtained,day_obtained,date_created_epoch,date_launched_epoch,date_end_epoch
44761,successful,Gaming Mats for Malifaux M3e & The Other Side,With all the new deployment areas printed on them,1753822381,622.0,22,26042.0,100,1,13,11,1,16,12,1,30,12,04,18,1547396982,1547658001,1548867601
35454,live,WOR: The World of INFERNO,"INFERNO, 3D printed tabletop terrain from the darkest of dark worlds.",1140093147,8174.0,64,2458689.0,2509,1,13,12,1,30,14,2,27,14,02,14,1547399504,1548874838,1551294038
44222,successful,WOR: The World of INFERNO,"INFERNO, 3D printed tabletop terrain from the darkest of dark worlds.",1140093147,11454.0,80,2458689.0,2509,1,13,12,1,30,14,2,27,14,04,18,1547399504,1548874838,1551294038
44797,successful,Root: The Underworld Expansion,"Return to the world of Root with new factions, maps, and an alternative game deck!",1368412031,1726461.0,20886,2487129.0,25000,1,13,17,3,14,10,4,2,23,04,18,1547416855,1552572006,1554260400
45136,successful,Verona,A Shakespearean RPG of revenge and betrayal,1221133778,2346.0,173,2372071.0,1500,1,13,17,2,8,14,3,10,14,04,18,1547418412,1549652483,1552240883
37054,live,Verona,A Shakespearean RPG of revenge and betrayal,1221133778,607.0,35,2372071.0,1500,1,13,17,2,8,14,3,10,14,02,14,1547418412,1549652483,1552240883
44676,successful,"'The City' by Tom Lehmann, in English for the first time!","Now in the Gryphon Bookshelf Series with new art, graphics, score chips & cards. Plus a FREE KS BONUS--a brand new, 33-card expansion!",116292769,41360.0,1082,2471390.0,10000,1,13,19,1,24,9,2,15,17,04,18,1547427597,1548341911,1550268000
36186,live,"'The City' by Tom Lehmann, in English for the first time!","Now in the Gryphon Bookshelf Series with new art, graphics, score chips & cards. Plus a FREE KS BONUS--a brand new, 33-card expansion!",116292769,35616.0,921,2471390.0,10000,1,13,19,1,24,9,2,15,17,02,14,1547427597,1548341911,1550268000
41406,successful,Goblinville Gazette,A roleplaying game about broke goblins and the town they live in.,1376191906,12330.0,433,2444445.0,500,1,13,20,2,7,13,3,1,0,04,18,1547429610,1549564919,1551416400
34554,live,Goblinville Gazette,A roleplaying game about broke goblins and the town they live in.,1376191906,4821.0,146,2444445.0,500,1,13,20,2,7,13,3,1,0,02,14,1547429610,1549564919,1551416400
40640,live,Warabbits - Join the Furry Fury!,"A family friendly, fast-paced card game about humanoid rabbits at war for carrots in a dystopian future! For 2-4 players. Ages 8+.",1541263257,1206.0,33,2487384.0,10000,1,14,1,2,16,3,4,17,4,03,14,1547449009,1550304016,1555488016
35397,live,SCALECOLOR ARTIST Smooth Acrylic Paints,"SCALE75 is expanding its well-known range of acrylic paints for models and miniatures, presenting a new format and formulation.",1231370410,279551.3,1954,766273.0,35000,1,14,6,2,7,11,2,27,12,02,14,1547465638,1549558750,1551286800
44066,successful,SCALECOLOR ARTIST Smooth Acrylic Paints,"SCALE75 is expanding its well-known range of acrylic paints for models and miniatures, presenting a new format and formulation.",1231370410,327611.85,2637,766273.0,35000,1,14,6,2,7,11,2,27,12,04,18,1547465638,1549558750,1551286800
38085,live,Help Offline Get Their Ducts in a Row,The Return of Offline Board Game Cafe!,2055553541,3322.29,45,1533.0,15000,1,14,9,2,26,19,3,28,19,03,14,1547474733,1551226121,1553814521
40716,live,RUST : THE AFTERWORLD - The Roleplaying Card Game,"The synthesis of roleplaying and card games, into an innovative game system about survival. 
And you can carry it in your pocket!",1036532930,7397.0,68,717055.0,16900,1,14,11,2,26,16,4,3,6,03,14,1547483069,1551216328,1554285600
42596,successful,RUST : THE AFTERWORLD - The Roleplaying Card Game,"The synthesis of roleplaying and card games, into an innovative game system about survival. 
And you can carry it in your pocket!",1036532930,17349.0,113,717055.0,16900,1,14,11,2,26,16,4,3,6,04,18,1547483069,1551216328,1554285600
35477,live,"Duels of Cartisora — Two Players, Six Warriors","A shotgun card game with six infamous warriors; quick set-up and play, a lifetime to sharpen your battle skills.",193781213,2414.29,44,4118.0,11900,1,14,11,2,5,10,3,10,22,02,14,1547483112,1549378810,1552269600
44917,successful,Chocolatiers,"A family-friendly game with elements of card drafting, set collection, and pattern building for 2 to 5 players, ages 8 and older.",1328954856,14693.0,483,2490383.0,10000,1,14,14,1,29,10,2,15,18,04,18,1547494476,1548774063,1550271600
36733,live,Chocolatiers,"A family-friendly game with elements of card drafting, set collection, and pattern building for 2 to 5 players, ages 8 and older.",1328954856,11961.0,397,2490383.0,10000,1,14,14,1,29,10,2,15,18,02,14,1547494476,1548774063,1550271600
40773,live,Unicorn Tears: Can you survive?,"A card game of chance, skill and strategy, about a depressed unicorn, wannabe unicorns, anti-depressants and Sudden Death.",180669162,480.0,14,2471390.0,10000,1,14,16,3,7,19,4,11,20,03,14,1547499995,1552004665,1555028665
31660,live,Waterdeep: Dragonheist D&D RPG Maps and Art Packs.,"RPG Maps, Art Packs and Presets for GM'S and Artist Mappers",378482098,151.0,4,2400539.0,100,1,14,23,1,15,0,2,5,0,01,17,1547525689,1547528407,1549342807
42261,successful,Waterdeep: Dragonheist D&D RPG Maps and Art Packs.,"RPG Maps, Art Packs and Presets for GM'S and Artist Mappers",378482098,642.0,16,2400539.0,100,1,14,23,1,15,0,2,5,0,04,18,1547525689,1547528407,1549342807
38364,live,Fantasy / Medieval 3D Printable Terrain,3D Files for print (STL),1356309931,118128.8,157,55887034.0,2000,1,15,0,2,22,18,3,24,18,03,14,1547529115,1550878077,1553466477
43444,successful,Fantasy / Medieval 3D Printable Terrain,3D Files for print (STL),1356309931,239228.8,289,55887034.0,2000,1,15,0,2,22,18,3,24,18,04,18,1547529115,1550878077,1553466477
39758,live,Dunkeldorf - 28mm Fantasy RPG Townsfolk Miniatures,Dunkeldorf Miniatures - A line of characterful 28mm fantasy townsfolk miniatures for RPGs and Tabletop Gaming.,929139305,106662.17,251,554636.0,12000,1,15,6,3,5,4,4,4,15,03,14,1547552041,1551776409,1554404400
43461,successful,Dunkeldorf - 28mm Fantasy RPG Townsfolk Miniatures,Dunkeldorf Miniatures - A line of characterful 28mm fantasy townsfolk miniatures for RPGs and Tabletop Gaming.,929139305,197798.17,461,554636.0,12000,1,15,6,3,5,4,4,4,15,04,18,1547552041,1551776409,1554404400
44678,live,Tramways: The Dystopian Expansions,Terraform hostile worlds and build the most efficient network in this set of 2 expansions for Tramways!,199708164,21111.0,543,578782.0,6000,1,15,11,4,2,0,4,30,17,04,18,1547570847,1554178221,1556661420
44674,successful,FACT or FAKE,A simple and fun game with a beneficial twist,947772096,798.0,20,2513409.0,500,1,15,11,1,18,17,2,7,17,04,18,1547571415,1547849404,1549577404
44257,successful,GOBham Asylum - the evilest Fantasy Football GOBLIN team,Stunning hand made sculptures born from our passion for comics. A MARAVILLOUS team comprehensive of all the positionals and big guys.,548849675,3085.0,36,725300.0,3000,1,15,15,1,31,12,2,16,12,04,18,1547583856,1548954259,1550336659
35037,live,GOBham Asylum - the evilest Fantasy Football GOBLIN team,Stunning hand made sculptures born from our passion for comics. A MARAVILLOUS team comprehensive of all the positionals and big guys.,548849675,2936.0,35,725300.0,3000,1,15,15,1,31,12,2,16,12,02,14,1547583856,1548954259,1550336659
35269,live,MonkeyZ!! Street Meet Beat Down or Something... (18+),A mature  cartoon style old school beat em' up in a box of cards.,1213053463,221.0,3,2389876.0,5000,1,15,16,1,28,0,2,27,0,02,14,1547587232,1548651685,1551243685
40300,live,RPG NASTY: AN RPG ZINE-STYLE GAME OF 80s VHS HORROR,This is a fully standalone RPG game about silly 80s VHS horror.,809282228,3534.0,143,2429187.0,1000,1,15,16,2,17,9,3,19,9,03,14,1547587512,1550415197,1553003597
43295,successful,RPG NASTY: AN RPG ZINE-STYLE GAME OF 80s VHS HORROR,This is a fully standalone RPG game about silly 80s VHS horror.,809282228,4202.0,195,2429187.0,1000,1,15,16,2,17,9,3,19,9,04,18,1547587512,1550415197,1553003597
33682,live,#DONTBUYIT,A simple tabletop card game meant to bring couples closer together! (Results may vary.),1139161579,559.0,20,2442047.0,10000,1,15,18,2,11,14,3,13,14,02,14,1547595888,1549913876,1552502276
42144,successful,The Fallen Titans Terrain & Miniatures,Thematic tabletop terrain and miniatures.,68846598,547.32,18,1098081.0,500,1,15,23,1,18,6,2,4,10,04,18,1547612377,1547811038,1549295940
42220,successful,"Hexagram #1, an Old-School RPG Zine for The Fantasy Trip",A retro-style collection of articles for and about The Fantasy Trip.,1039089577,10657.0,961,2357536.0,1000,1,16,2,2,1,10,2,13,18,04,18,1547625418,1549033471,1550098980
43002,successful,WOWBuildings further Space Adventures 3D print STL files,"3D Printable STL files for tabletop gaming sci fi buildings, vehicles and aircraft",783256841,8677.0,160,30733.0,500,1,16,7,1,22,12,2,11,12,04,18,1547641647,1548177470,1549905470
42679,successful,Connect the Lines (manufactured) -- a tile placement game,"The manufactured version of the 2 - 4 player tile placement game, Connect the Lines. Solo optional rules available, too.",1806695628,1000.0,36,2371985.0,1000,1,16,8,2,4,11,3,6,11,04,18,1547644215,1549297746,1551889746
35345,live,Connect the Lines (manufactured) -- a tile placement game,"The manufactured version of the 2 - 4 player tile placement game, Connect the Lines. Solo optional rules available, too.",1806695628,506.0,25,2371985.0,1000,1,16,8,2,4,11,3,6,11,02,14,1547644215,1549297746,1551889746
45080,successful,Girl Underground — Zine Quest,"A tabletop RPG about a curious girl in a wondrous world, for telling stories like Alice in Wonderland or The Wizard of Oz.",547272985,16243.0,1531,2452078.0,500,1,16,10,2,5,11,3,5,21,04,18,1547651126,1549385961,1551837600
36365,live,Girl Underground — Zine Quest,"A tabletop RPG about a curious girl in a wondrous world, for telling stories like Alice in Wonderland or The Wizard of Oz.",547272985,8203.0,767,2452078.0,500,1,16,10,2,5,11,3,5,21,02,14,1547651126,1549385961,1551837600
37300,live,"The Great American Novel, A Roleplaying Game",A character-driven storytelling tabletop RPG.,634054725,8062.0,284,2442047.0,5000,1,16,10,2,18,11,3,20,11,03,14,1547653105,1550507122,1553095522
43755,successful,"The Great American Novel, A Roleplaying Game",A character-driven storytelling tabletop RPG.,634054725,10866.0,390,2442047.0,5000,1,16,10,2,18,11,3,20,11,04,18,1547653105,1550507122,1553095522
38680,live,Mountain Gremlin Games : Board Games Cafe,"Mountain Gremlin Games Wexford's first Board Games Cafe that also sells tabletop games, expansions,  accessories and miniatures.",135787606,664.0,19,562488.0,3500,1,16,11,2,8,7,3,22,19,03,14,1547655802,1549630479,1553296260
34623,live,Mountain Gremlin Games : Board Games Cafe,"Mountain Gremlin Games Wexford's first Board Games Cafe that also sells tabletop games, expansions,  accessories and miniatures.",135787606,530.0,9,562488.0,3500,1,16,11,2,8,7,3,22,19,02,14,1547655802,1549630479,1553296260
44667,successful,The Little Flower Shop Potpourri Pack,A fun promo pack for The Little Flower Shop from Dr Finn's.  Add variety to the game and increase your flower power. One week campaign!,247351698,10361.0,481,2378220.0,2000,1,16,13,2,4,11,2,11,11,04,18,1547662058,1549296728,1549901528
44302,successful,Legion of Liberty: Superheroes of 1776 for Savage Worlds RPG,Help launch a professionally illustrated RPG setting where you can use your superpowers to win the Revolutionary War!,187358948,4859.0,196,2487386.0,3000,1,16,15,3,6,11,3,29,18,04,18,1547672142,1551888878,1553896800
39177,live,Legion of Liberty: Superheroes of 1776 for Savage Worlds RPG,Help launch a professionally illustrated RPG setting where you can use your superpowers to win the Revolutionary War!,187358948,3314.0,114,2487386.0,3000,1,16,15,3,6,11,3,29,18,03,14,1547672142,1551888878,1553896800
41480,successful,Mixtape Massacre: Escape from Tall Oaks,"A stand-alone survival horror board game, that can also be an expansion/sequel to the cult hit Mixtape Massacre.",485024042,65294.0,973,2514815.0,25000,1,16,16,3,6,9,4,5,9,04,18,1547672595,1551884124,1554472524
40881,live,Mixtape Massacre: Escape from Tall Oaks,"A stand-alone survival horror board game, that can also be an expansion/sequel to the cult hit Mixtape Massacre.",485024042,38667.0,706,2514815.0,25000,1,16,16,3,6,9,4,5,9,03,14,1547672595,1551884124,1554472524
44391,successful,Jinkies! the Roleplaying Game,"A roleplaying game about solving a mystery with the gang, animated hijinks, talking animals, and plenty of Groovy Snacks.",1322769605,3750.0,205,2436704.0,3500,1,16,18,2,15,15,3,19,22,04,18,1547682596,1550261784,1553048460
37767,live,Jinkies! the Roleplaying Game,"A roleplaying game about solving a mystery with the gang, animated hijinks, talking animals, and plenty of Groovy Snacks.",1322769605,2654.0,127,2436704.0,3500,1,16,18,2,15,15,3,19,22,03,14,1547682596,1550261784,1553048460
44666,successful,Beat the Boss,A Roleplaying Game for Organizing on the Job and in the Community,1366477189,7520.0,370,2475687.0,3950,1,16,19,1,31,23,3,1,2,04,18,1547685283,1548993608,1551427140
36840,live,Beat the Boss,A Roleplaying Game for Organizing on the Job and in the Community,1366477189,5247.0,248,2475687.0,3950,1,16,19,1,31,23,3,1,2,02,14,1547685283,1548993608,1551427140
38835,live,A Tabletop Search Engine Game,A table top game for 3 to 8 players that includes pre-printed cards and an internet connection with Search Engine capability.,904066967,52.0,4,12602168.0,3500,1,17,5,1,21,7,3,22,8,03,14,1547722086,1548073351,1553257351
36790,live,A Tabletop Search Engine Game,A table top game for 3 to 8 players that includes pre-printed cards and an internet connection with Search Engine capability.,904066967,51.0,3,12602168.0,3500,1,17,5,1,21,7,3,22,8,02,14,1547722086,1548073351,1553257351
43190,successful,Mutant: Hindenburg,Återvänd till Hindenburg i denna fristående fortsättning på Mutant: Undergångens arvtagare och Mutant: År Noll.,1264235514,1126913.71,1008,906057.0,50000,1,17,6,1,29,3,2,7,11,04,18,1547724448,1548752379,1549555200
41701,successful,DEGENESIS: REBIRTH GDR EDIZIONE ITALIANA,Degenesis: RPG Post Punk Apocalittico.,1800161044,36710.5,243,718345.0,8400,1,17,10,1,30,5,2,15,5,04,18,1547737732,1548842454,1550224854
36109,live,DEGENESIS: REBIRTH GDR EDIZIONE ITALIANA,Degenesis: RPG Post Punk Apocalittico.,1800161044,32359.5,218,718345.0,8400,1,17,10,1,30,5,2,15,5,02,14,1547737732,1548842454,1550224854
42844,successful,Deep Ones of the Powell Darks,Classic 28mm lead pewter gaming miniatures for wargames and roleplaying. Rat and fishmen troops with an old-school vibe.,1891912061,751.0,36,13963.0,400,1,17,10,1,25,7,2,3,18,04,18,1547738478,1548419781,1549236600
40816,live,"For Glory #1, The Hexanomicon",A zine of tools for the Dungeon Crawl Classics table top role playing game.,972163786,5215.0,243,2453173.0,1000,1,17,10,2,19,13,3,21,13,03,14,1547740363,1550599400,1553187800
44933,successful,"For Glory #1, The Hexanomicon",A zine of tools for the Dungeon Crawl Classics table top role playing game.,972163786,6809.0,340,2453173.0,1000,1,17,10,2,19,13,3,21,13,04,18,1547740363,1550599400,1553187800
44096,successful,Castles & Crusades: Den of Iniquity,"A hard hitting, swashbuckling, murderous, back-stabbing city setting where the thief's knife and the assassin's blade are the only law.",117225871,12764.0,241,2440351.0,1000,1,17,11,1,18,16,1,26,0,04,18,1547742760,1547847086,1548480780
45036,successful,Stackable army tokens for 878 Vikings (round 2),Stackable army tokens for 878 Vikings (round 2),1787973254,3927.0,281,28218.0,10,1,17,13,1,19,6,2,18,6,04,18,1547748138,1547897088,1550489088
35004,live,Stackable army tokens for 878 Vikings (round 2),Stackable army tokens for 878 Vikings (round 2),1787973254,1254.0,93,28218.0,10,1,17,13,1,19,6,2,18,6,02,14,1547748138,1547897088,1550489088
43457,successful,Sentinel Comics: The Roleplaying Game,An all-new tabletop roleplaying game system based in the exciting world of Sentinel Comics!,38716727,354307.91,2925,2486982.0,50000,1,17,15,1,29,11,2,22,16,04,18,1547755639,1548777615,1550869200
36185,live,Sentinel Comics: The Roleplaying Game,An all-new tabletop roleplaying game system based in the exciting world of Sentinel Comics!,38716727,233894.91,2044,2486982.0,50000,1,17,15,1,29,11,2,22,16,02,14,1547755639,1548777615,1550869200
44987,successful,Munchkin Dungeon,"Delve into the dungeon, vanquish the monsters, backstab your buddies, and grab the loot! Munchkin comes alive with amazing miniatures!",1900538754,701618.0,6444,2357024.0,200000,1,17,15,1,29,15,2,18,20,04,18,1547757025,1548792010,1550538000
36982,live,Munchkin Dungeon,"Delve into the dungeon, vanquish the monsters, backstab your buddies, and grab the loot! Munchkin comes alive with amazing miniatures!",1900538754,480993.0,4697,2357024.0,200000,1,17,15,1,29,15,2,18,20,02,14,1547757025,1548792010,1550538000
45133,live,Syl-la-bles board game,The word game that encourages you to think BIG!,137581696,138.29,6,4118.0,2500,1,17,18,4,10,11,6,9,11,04,18,1547766316,1554910671,1560094671
43054,successful,Storming the Gap - World At War 85,"Storming the Gap is an exhilarating, easy to play, yet quick to learn game on World War III Platoon-level combat.",290653703,116316.0,1431,2477147.0,18000,1,17,20,2,5,12,3,7,12,04,18,1547776607,1549386030,1551978030
34500,live,Storming the Gap - World At War 85,"Storming the Gap is an exhilarating, easy to play, yet quick to learn game on World War III Platoon-level combat.",290653703,54414.0,677,2477147.0,18000,1,17,20,2,5,12,3,7,12,02,14,1547776607,1549386030,1551978030
40404,live,5D6 RPG Zine - All-in-one solution to start your RPG journey,Introducing 5D6 – an object oriented RPG system. Old school look and feel meets modern gameplay.  Easy to understand and to learn.,2016857746,1558.0,29,650272.0,3000,1,18,9,2,26,9,3,31,9,03,14,1547823049,1551192403,1554040003
44833,successful,CRYPT OF THE SCIENCE-WIZARD 5E S&W RPG,Crypt of the SCIENCE-WIZARD is a site-based adventure for the 5th edition and Swords & Wizardry RPG rulesets.,2124512693,6037.0,191,2400849.0,1000,1,18,10,2,19,15,3,12,23,04,18,1547827115,1550606571,1552446060
34070,live,Kepler Run | Make 100,Kepler Run is a small run efficiency and route planning game for 2 - 4 players in a tiny package.,1300253597,3607.0,83,12589335.0,500,1,18,13,1,28,12,2,27,12,02,14,1547837920,1548696998,1551288998
43888,successful,Kepler Run | Make 100,Kepler Run is a small run efficiency and route planning game for 2 - 4 players in a tiny package.,1300253597,5635.0,159,12589335.0,500,1,18,13,1,28,12,2,27,12,04,18,1547837920,1548696998,1551288998
42803,live,Worge: The Word Merging Game,Merge words to create new ones in this fun party game for 2-8+ players!,606157747,2615.0,62,2503418.0,10500,1,18,15,4,3,9,5,3,9,04,18,1547843902,1554296410,1556888410
44248,successful,Modelling Miniatures - Digital modelling for 3D Printing,"Bring your imagination to life with this beginners guide to digital miniature modelling 
Try it - you'll be amazed at what you can do!",1601593449,403.5,110,30599.0,100,1,18,20,1,22,23,1,31,18,04,18,1547861239,1548218021,1548979140
37089,live,ELECTRONIC DUAL SIDED SCOREKEEPER FOR DOMINOES,ELECTRONIC DUAL SIDED SCOREKEEPER FOR DOMINOES,414988081,1.0,1,2436704.0,50000,1,18,20,1,30,20,3,1,20,02,14,1547861765,1548899063,1551488400
42286,successful,Overlords of Infamy: Misery Loves Company!,"The jam-packed expansion to our flagship game, Overlords of Infamy!",381287849,36233.0,397,2442047.0,35000,1,18,21,1,29,10,2,22,23,04,18,1547863322,1548775802,1550894400
37055,live,Overlords of Infamy: Misery Loves Company!,"The jam-packed expansion to our flagship game, Overlords of Infamy!",381287849,31089.0,319,2442047.0,35000,1,18,21,1,29,10,2,22,23,02,14,1547863322,1548775802,1550894400
35786,live,Undersea Adventures - NPCs and Scatter,"A set of STL files for underwater encounters.  Scatter, humanoids, aquatic life and more.",507988661,245.0,15,2400767.0,200,1,19,0,1,25,18,2,24,18,02,14,1547876487,1548457980,1551049980
45069,successful,Undersea Adventures - NPCs and Scatter,"A set of STL files for underwater encounters.  Scatter, humanoids, aquatic life and more.",507988661,720.0,40,2400767.0,200,1,19,0,1,25,18,2,24,18,04,18,1547876487,1548457980,1551049980
45071,successful,Krakens & Cannons - Epic Ship Battle Maps for Roleplaying,"Set sail with the Definitive Ship Battle Map pack for Roleplaying. Full size Galleon, tokens, sea monsters, and more.",1864026528,7304.0,212,729028.0,2000,1,19,5,1,29,7,2,28,7,04,18,1547894303,1548765513,1551357513
36696,live,Krakens & Cannons - Epic Ship Battle Maps for Roleplaying,"Set sail with the Definitive Ship Battle Map pack for Roleplaying. Full size Galleon, tokens, sea monsters, and more.",1864026528,4362.0,125,729028.0,2000,1,19,5,1,29,7,2,28,7,02,14,1547894303,1548765513,1551357513
40314,live,HungryBots: Feed Or Get Pooped,"In a steampunk world feed robots to avoid it's poop, A fun interactive 2-4 card game.",551927714,81.0,5,1521894.0,1000,1,19,12,2,15,20,3,17,20,03,14,1547917351,1550279828,1552868228
35436,live,ZineQuest - The Playmakers,The Playmakers: A collection of interviews with key people within tabletop roleplaying who create great spaces for others to play,210910936,402.0,52,44418.0,800,1,19,15,2,5,9,2,28,18,02,14,1547928808,1549378593,1551398340
43136,successful,ZineQuest - The Playmakers,The Playmakers: A collection of interviews with key people within tabletop roleplaying who create great spaces for others to play,210910936,836.0,109,44418.0,800,1,19,15,2,5,9,2,28,18,04,18,1547928808,1549378593,1551398340
44425,successful,Easter Dice!,The Easter Dice is a must buy die for Easter this year! It is a die in Easter style and can be used for almost every game!,721760621,781.0,40,729028.0,500,1,19,16,1,22,15,2,11,15,04,18,1547931814,1548187704,1549915704
35697,live,Ghostlike Crime: An RPG Zine of Modern Weirdness,"An RPG zine series bringing magical realism, the paranormal, and cryptid terrors to a modern day setting. Compatible with DCC RPG.",383876477,881.0,96,2471217.0,750,1,19,16,2,11,12,3,13,12,02,14,1547933563,1549904464,1552492864
44832,successful,Ghostlike Crime: An RPG Zine of Modern Weirdness,"An RPG zine series bringing magical realism, the paranormal, and cryptid terrors to a modern day setting. Compatible with DCC RPG.",383876477,3177.0,374,2471217.0,750,1,19,16,2,11,12,3,13,12,04,18,1547933563,1549904464,1552492864
36752,live,Exodus,An RPG zine of angels on the run in a fascist dystopia.,1280745791,2501.0,185,2372071.0,250,1,19,16,2,1,0,2,28,12,02,14,1547935039,1548997448,1551373260
45248,successful,Exodus,An RPG zine of angels on the run in a fascist dystopia.,1280745791,4641.0,358,2372071.0,250,1,19,16,2,1,0,2,28,12,04,18,1547935039,1548997448,1551373260
45081,live,Moles with Mullets: a card game,A fun 80s music-themed card game (but with moles) for up to 4 players!,74411514,130.0,6,2497646.0,3000,1,20,2,4,2,11,5,17,11,04,18,1547967996,1554217207,1558105207
45235,successful,Tiny Epic Tactics - Featuring a 3D Environment,"Tactical combat in a 3D environment featuring solo play, cooperative play, competitive play and team play.",16862315,604815.0,13398,2471390.0,15000,1,20,2,2,19,8,3,7,1,04,18,1547970526,1550581228,1551941940
36453,live,Speak No Evil: The Party Game for Foul Mouthed Masterminds,"Challenge your friends knowledge of innuendos, double entendres, and slang with our fun new table top game for adults without filters",1465473093,415.29,8,3756.0,20000,1,20,7,1,21,7,2,25,7,02,14,1547989070,1548073700,1551097700
44996,successful,Invictus: A Deck Building Game,A deck building game set 200 years in the future in which teams of Greek gods compete for the title of Invictus.,520730411,27383.0,462,2498525.0,23000,1,20,13,2,12,11,3,15,11,04,18,1548007304,1549987226,1552662026
36627,live,Invictus: A Deck Building Game,A deck building game set 200 years in the future in which teams of Greek gods compete for the title of Invictus.,520730411,7902.0,170,2498525.0,23000,1,20,13,2,12,11,3,15,11,02,14,1548007304,1549987226,1552662026
41026,live,Invictus: A Deck Building Game,A deck building game set 200 years in the future in which teams of Greek gods compete for the title of Invictus.,520730411,24938.0,406,2498525.0,23000,1,20,13,2,12,11,3,15,11,03,14,1548007304,1549987226,1552662026
45142,successful,Deep Madness Audio - Platinum Lossless FLAC Edition,Deep Madness Audio rerelease in super high quality lossless FLAC format for the very first time!,2069492900,9268.0,264,2366220.0,1000,1,20,13,2,26,14,3,14,14,04,18,1548007399,1551210293,1552589093
37774,live,Deep Madness Audio - Platinum Lossless FLAC Edition,Deep Madness Audio rerelease in super high quality lossless FLAC format for the very first time!,2069492900,8319.0,227,2366220.0,1000,1,20,13,2,26,14,3,14,14,03,14,1548007399,1551210293,1552589093
42699,successful,Sci-Fi Tank Sponson Turrets,28mm Wargaming Model Conversion Parts In Resin,430449452,2266.0,29,2379574.0,750,1,20,20,1,22,21,2,2,23,04,18,1548033427,1548211895,1549166400
43132,successful,Hell Awaits... Wave 4 - Demon Miniatures,The latest instalment of 28mm classic Demon miniatures.,115625813,1418.0,43,30079.0,300,1,21,5,1,23,12,2,5,18,04,18,1548065152,1548266133,1549407600
35153,live,Monster in the Woods,"A competitive card game that involves bluffing, stealing, and trying not to get eaten by the monster.",680006092,1498.0,64,2442047.0,750,1,21,8,1,28,1,2,27,1,02,14,1548076128,1548656222,1551248222
44677,successful,Monster in the Woods,"A competitive card game that involves bluffing, stealing, and trying not to get eaten by the monster.",680006092,3373.0,133,2442047.0,750,1,21,8,1,28,1,2,27,1,04,18,1548076128,1548656222,1551248222
43496,successful,THE LOVE SONG OF J. GENERO and Other Observations: A Zine,"From the heady days of store flyers and indie zines, Joe was a cartoon hero asking the big questions about tabletop gaming.",318991399,648.0,38,2434917.0,512,1,21,12,2,1,1,3,1,23,04,18,1548092942,1549003520,1551502740
36699,live,THE LOVE SONG OF J. GENERO and Other Observations: A Zine,"From the heady days of store flyers and indie zines, Joe was a cartoon hero asking the big questions about tabletop gaming.",318991399,489.0,23,2434917.0,512,1,21,12,2,1,1,3,1,23,02,14,1548092942,1549003520,1551502740
44572,live,Ruby Roundup,"Ruby Roundup is frantic race to grab as much treasure as you can while manipulating, denying, and stealing treasure from everyone else!",1827712952,6061.29,66,9848.0,33300,1,21,13,4,2,6,5,2,6,04,18,1548095317,1554199869,1556791869
43844,successful,Mythexplorers III : RPG miniatures,"Upgrade your RPG and board game with premium miniatures. 32 mm scale, finest quality, hard resin miniatures. Free shipping worldwide.",1152424120,13396.0,98,752092.0,500,1,21,14,1,24,3,2,5,3,04,18,1548097274,1548319830,1549356630
42475,live,"Sext Game - a flirty, dirty tabletop party game","Sext Game is a card game about texting messages with the word from a card... and watching the game go from flirty, to dirty.",671266410,1533.0,24,2383660.0,3500,1,21,21,3,20,8,4,19,8,04,18,1548123342,1553083237,1555675237
36619,live,World Siege,Game of World Conquest with unique factions,959454583,750.0,15,2487610.0,14000,1,21,23,1,29,11,3,1,16,02,14,1548131896,1548781118,1551474000
44711,successful,Dead Halt ~ A Retro RPG Zine,"An RPG Zine about the Clunkpunk world of a megalithic Hotel, quirky computer Consoles, and endless wonky adventures.",75515210,4184.0,355,12589335.0,400,1,22,1,2,2,10,2,28,13,04,18,1548137673,1549119820,1551376860
34917,live,Dead Halt ~ A Retro RPG Zine,"An RPG Zine about the Clunkpunk world of a megalithic Hotel, quirky computer Consoles, and endless wonky adventures.",75515210,1839.0,154,12589335.0,400,1,22,1,2,2,10,2,28,13,02,14,1548137673,1549119820,1551376860
44522,successful,28mm scale Orc Defence Turrets,"Tabletop 28mm scale Orc defence turrets, with changeable weapons. 
Made in Resin and can be used with several different game systems.",799327001,266.0,10,21990.0,250,1,22,4,3,7,9,4,6,9,04,18,1548151146,1551970200,1554558600
38660,live,28mm scale Orc Defence Turrets,"Tabletop 28mm scale Orc defence turrets, with changeable weapons. 
Made in Resin and can be used with several different game systems.",799327001,182.0,7,21990.0,250,1,22,4,3,7,9,4,6,9,03,14,1548151146,1551970200,1554558600
42653,live,Hell Hath No Fury - 3D Printable Table Top Miniatures,"3D printable table top miniatures, 32mm scale, hell themed",762045896,17412.0,710,12602173.0,1500,1,22,8,4,4,12,5,4,12,04,18,1548162850,1554397164,1556989164
36208,live,"The ""Spirit Of"" Series 3 Dice Range",Spirits trapped inside a Tabletop gaming polyhedral Dice set. Which spirit will you choose?,1489989330,46686.0,952,30704.0,8000,1,22,10,1,31,16,2,28,15,02,14,1548171156,1548968616,1551384000
